@relation documents

@attribute F1 numeric
@attribute F2 numeric
@attribute F3 numeric
@attribute F4 numeric
@attribute F5 numeric
@attribute F6 numeric
@attribute F7 numeric
@attribute F8 numeric
@attribute F9 numeric
@attribute F10 numeric
@attribute F11 numeric
@attribute F12 numeric
@attribute F13 numeric
@attribute F14 numeric
@attribute F15 numeric
@attribute F16 numeric
@attribute F17 numeric
@attribute F18 numeric
@attribute F19 numeric
@attribute F20 numeric
@attribute F21 numeric
@attribute F22 numeric
@attribute F23 numeric
@attribute F24 numeric
@attribute F25 numeric
@attribute F26 numeric
@attribute F27 numeric
@attribute F28 numeric
@attribute F29 numeric
@attribute F30 numeric
@attribute F31 numeric
@attribute F32 numeric
@attribute F33 numeric
@attribute F34 numeric
@attribute F35 numeric
@attribute F36 numeric
@attribute F37 numeric
@attribute F38 numeric
@attribute F39 numeric
@attribute F40 numeric
@attribute F41 numeric
@attribute F42 numeric
@attribute F43 numeric
@attribute F44 numeric
@attribute F45 numeric
@attribute F46 numeric
@attribute F47 numeric
@attribute F48 numeric
@attribute F49 numeric
@attribute F50 numeric
@attribute F51 numeric
@attribute F52 numeric
@attribute F53 numeric
@attribute F54 numeric
@attribute F55 numeric
@attribute F56 numeric
@attribute F57 numeric
@attribute F58 numeric
@attribute F59 numeric
@attribute F60 numeric
@attribute F61 numeric
@attribute F62 numeric
@attribute F63 numeric
@attribute F64 numeric
@attribute relevance {0, 1}

@data
0.021277, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.021277, 0.000000, 0.000000, 0.000000, 0.000000, 0.017073, 0.000000, 0.153846, 0.642857, 0.017681, 0.548769, 0.000000, 0.000000, 0.000000, 0.310615, 0.289880, 0.000000, 0.000000, 0.000000, 0.255726, 0.049952, 0.000000, 0.000000, 0.000000, 0.049500, 0.404395, 0.000000, 0.000000, 0.000000, 0.356311, 0.310619, 0.310619, 0.451485, 0.523166, 0.058662, 0.608110, 0.496072, 0.210721, 0.048399, 0.187655, 0.053980, 0.520229, 0.066127, 0.026311, 0.016362, 0.002162, 0.143478, 0.142857, 0.583333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.021277, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.021277, 0.000000, 0.000000, 0.000000, 0.000000, 0.025160, 0.022556, 0.115385, 0.642857, 0.026009, 0.485880, 0.000000, 0.000000, 0.000000, 0.226930, 0.206342, 0.000000, 0.000000, 0.000000, 0.181920, 0.040750, 0.000000, 0.000000, 0.000000, 0.040076, 0.298370, 0.000000, 0.000000, 0.000000, 0.262450, 0.226939, 0.226939, 0.269764, 0.481257, 0.636031, 0.409194, 0.527218, 0.897316, 0.002016, 0.331198, 0.000109, 0.219824, 0.000000, 0.001358, 0.002923, 0.000541, 0.308696, 0.571429, 0.450000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.085106, 0.250000, 1.000000, 0.000000, 0.108696, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.085106, 0.250000, 1.000000, 0.000000, 0.108696, 0.026573, 0.037594, 0.153846, 0.500000, 0.027546, 0.855963, 0.530531, 0.731269, 0.000000, 0.858418, 0.743026, 0.550860, 0.446698, 0.000000, 0.785643, 0.477222, 0.011286, 0.599599, 0.000000, 0.604919, 0.685925, 0.550875, 0.446705, 0.000000, 0.736260, 0.858457, 0.858457, 0.600914, 0.892899, 0.094144, 0.861011, 0.856473, 0.558887, 0.055159, 0.292328, 0.001137, 0.000000, 0.002104, 0.108395, 1.000000, 0.123784, 1.000000, 0.714286, 0.375000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.085106, 0.250000, 1.000000, 0.000000, 0.108696, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.085106, 0.250000, 1.000000, 0.000000, 0.108696, 0.008729, 0.030075, 0.230769, 0.428571, 0.009737, 0.963226, 0.601078, 0.576379, 0.000000, 0.968113, 0.977201, 0.613129, 0.123045, 0.000000, 0.977423, 0.497787, 0.011653, 0.200000, 0.000000, 0.625310, 0.983134, 0.613145, 0.123048, 0.000000, 0.980139, 0.968110, 0.968110, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000019, 0.287514, 0.000000, 0.000000, 0.000000, 0.000541, 0.004348, 0.428571, 0.258333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.063830, 0.000000, 1.000000, 0.000000, 0.065217, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.063830, 0.000000, 1.000000, 0.000000, 0.065217, 0.040308, 0.030075, 0.115385, 0.500000, 0.040999, 0.711617, 0.000000, 0.844778, 0.000000, 0.653699, 0.568670, 0.000000, 0.676338, 0.000000, 0.605032, 0.371133, 0.000000, 0.799599, 0.000000, 0.461821, 0.485931, 0.000000, 0.676343, 0.000000, 0.525187, 0.653768, 0.653768, 0.474486, 0.782771, 0.096177, 0.717319, 0.736963, 0.436704, 0.036196, 0.383753, 0.000208, 0.164588, 0.000000, 0.070383, 0.079271, 0.001622, 0.047826, 0.714286, 0.391667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.000000, 0.250000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.250000, 0.000000, 0.000000, 0.000000, 0.018999, 0.120301, 0.153846, 0.071429, 0.020628, 0.000000, 0.231568, 0.000000, 0.000000, 0.278688, 0.000000, 0.226277, 0.000000, 0.000000, 0.226604, 0.000000, 0.007261, 0.000000, 0.000000, 0.046133, 0.000000, 0.226292, 0.000000, 0.000000, 0.319292, 0.286864, 0.286864, 0.290327, 0.432829, 0.050529, 0.442037, 0.424219, 0.176560, 0.000000, 0.000000, 0.006606, 0.667233, 0.001407, 0.000000, 0.000000, 0.023243, 0.130435, 0.000000, 0.033333, 0.131387, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.063830, 0.000000, 0.000000, 0.000000, 0.043478, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.063830, 0.000000, 0.000000, 0.000000, 0.043478, 0.015789, 0.015038, 0.076923, 0.428571, 0.016015, 0.856975, 0.000000, 0.000000, 0.000000, 0.743319, 0.772450, 0.000000, 0.000000, 0.000000, 0.710258, 0.398371, 0.000000, 0.000000, 0.000000, 0.398340, 0.744561, 0.000000, 0.000000, 0.000000, 0.678972, 0.743345, 0.743345, 0.479208, 0.828405, 0.088451, 0.763312, 0.808016, 0.464093, 0.000000, 0.124181, 0.000014, 0.287645, 0.000000, 0.000000, 0.024653, 0.000541, 0.056522, 0.428571, 0.316667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.042553, 0.000000, 0.000000, 0.000000, 0.021739, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.042553, 0.000000, 0.000000, 0.000000, 0.021739, 0.019255, 0.030075, 0.153846, 0.571429, 0.020243, 0.728906, 0.000000, 0.000000, 0.000000, 0.558673, 0.599566, 0.000000, 0.000000, 0.000000, 0.544112, 0.266097, 0.000000, 0.000000, 0.000000, 0.265220, 0.573100, 0.000000, 0.000000, 0.000000, 0.512660, 0.558708, 0.558708, 0.495050, 0.734342, 0.073607, 0.733575, 0.714099, 0.331728, 0.055159, 0.292328, 0.001137, 0.000000, 0.002104, 0.108391, 0.999996, 0.123784, 0.995652, 0.714286, 0.375000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.042553, 0.250000, 0.000000, 0.000000, 0.043478, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.042553, 0.250000, 0.000000, 0.000000, 0.043478, 0.017073, 0.067669, 0.115385, 0.285714, 0.018065, 0.746215, 0.361036, 0.000000, 0.000000, 0.724311, 0.625287, 0.386839, 0.000000, 0.000000, 0.687833, 0.268607, 0.009820, 0.000000, 0.000000, 0.395980, 0.605728, 0.386850, 0.000000, 0.000000, 0.650458, 0.724343, 0.724343, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000166, 0.480174, 0.000000, 0.000000, 0.000000, 0.003243, 0.021739, 0.142857, 0.233333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.042553, 0.000000, 0.000000, 0.000000, 0.021739, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.042553, 0.000000, 0.000000, 0.000000, 0.021739, 0.008344, 0.082707, 0.307692, 0.357143, 0.010378, 0.824533, 0.000000, 0.000000, 0.000000, 0.668846, 0.772974, 0.000000, 0.000000, 0.000000, 0.665498, 0.278848, 0.000000, 0.000000, 0.000000, 0.276651, 0.793185, 0.000000, 0.000000, 0.000000, 0.667026, 0.668853, 0.668853, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000275, 0.373114, 0.000000, 0.000000, 0.000000, 0.001081, 0.030435, 0.285714, 0.208333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.021277, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.021277, 0.000000, 0.000000, 0.000000, 0.000000, 0.017458, 0.646617, 0.153846, 0.071429, 0.028059, 0.545407, 0.000000, 0.000000, 0.000000, 0.209135, 0.285136, 0.000000, 0.000000, 0.000000, 0.167075, 0.049508, 0.000000, 0.000000, 0.000000, 0.037798, 0.398364, 0.000000, 0.000000, 0.000000, 0.243576, 0.250414, 0.250414, 0.798477, 0.461932, 0.053579, 0.793781, 0.430643, 0.177106, 1.000000, 0.254185, 1.000000, 0.778777, 1.000000, 1.000000, 0.026322, 1.000000, 0.273913, 0.000000, 0.025000, 0.642336, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.085106, 0.250000, 1.000000, 0.000000, 0.108696, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.085106, 0.250000, 1.000000, 0.000000, 0.108696, 0.019127, 0.022556, 0.076923, 0.500000, 0.019603, 0.897674, 0.693264, 1.000000, 0.000000, 0.905151, 0.814203, 0.693411, 1.000000, 0.000000, 0.851260, 0.485642, 0.012020, 1.000000, 0.000000, 0.613853, 0.776260, 0.693424, 1.000000, 0.000000, 0.819700, 0.905173, 0.905173, 0.660015, 0.938533, 0.107564, 0.917180, 0.905029, 0.642244, 0.084460, 0.255787, 0.000372, 0.164588, 0.000000, 0.163459, 0.079462, 0.003784, 0.043478, 0.714286, 0.391667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.021277, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.021277, 0.000000, 0.000000, 0.000000, 0.000000, 0.022208, 0.969925, 0.115385, 0.000000, 0.038053, 0.507096, 0.000000, 0.000000, 0.000000, 0.134499, 0.233468, 0.000000, 0.000000, 0.000000, 0.106621, 0.044079, 0.000000, 0.000000, 0.000000, 0.026924, 0.332757, 0.000000, 0.000000, 0.000000, 0.166645, 0.183225, 0.183225, 0.673115, 0.422119, 0.044429, 0.685498, 0.386830, 0.140348, 0.477414, 0.125637, 0.223806, 0.776637, 0.273356, 0.828886, 0.019651, 0.380000, 0.091304, 0.000000, 0.000000, 0.175182, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.021277, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.021277, 0.000000, 0.000000, 0.000000, 0.000000, 0.034660, 0.097744, 1.000000, 0.357143, 0.039206, 0.428236, 0.000000, 0.000000, 0.000000, 0.126986, 0.136217, 0.000000, 0.000000, 0.000000, 0.100682, 0.030271, 0.000000, 0.000000, 0.000000, 0.025692, 0.209230, 0.000000, 0.000000, 0.000000, 0.159019, 0.126990, 0.126990, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000118, 0.278655, 0.000000, 0.000000, 0.000000, 0.001622, 0.013043, 0.714286, 0.291667, 0.021898, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.021277, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.021277, 0.000000, 0.000000, 0.000000, 0.000000, 0.024519, 0.015038, 0.076923, 0.285714, 0.024471, 0.490340, 0.000000, 0.000000, 0.000000, 0.240936, 0.212019, 0.000000, 0.000000, 0.000000, 0.193807, 0.041471, 0.000000, 0.000000, 0.000000, 0.041795, 0.305507, 0.000000, 0.000000, 0.000000, 0.277517, 0.240944, 0.240944, 0.454684, 0.479395, 0.119561, 0.568553, 0.444564, 0.358997, 0.207476, 1.000000, 0.007430, 0.408485, 0.005312, 0.134207, 0.010830, 0.018378, 0.139130, 0.428571, 0.275000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.063830, 0.250000, 1.000000, 0.000000, 0.086957, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.063830, 0.250000, 1.000000, 0.000000, 0.086957, 0.017330, 0.015038, 0.192308, 0.214286, 0.017553, 0.846116, 0.818849, 0.644651, 0.000000, 0.875268, 0.752673, 0.806563, 0.268578, 0.000000, 0.827255, 0.396589, 0.012387, 0.399599, 0.000000, 0.558398, 0.719469, 0.806572, 0.268584, 0.000000, 0.796469, 0.875290, 0.875290, 0.603503, 0.896857, 0.095161, 0.874654, 0.871077, 0.579044, 0.055159, 0.292328, 0.000326, 0.378169, 0.000000, 0.033058, 0.304985, 0.000541, 0.017391, 0.285714, 0.158333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.127660, 0.000000, 1.000000, 0.000000, 0.130435, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.127660, 0.000000, 1.000000, 0.000000, 0.130435, 0.024775, 0.015038, 0.076923, 0.500000, 0.025112, 0.946888, 0.000000, 1.000000, 0.000000, 0.908919, 0.866720, 0.000000, 1.000000, 0.000000, 0.840729, 0.607761, 0.000000, 1.000000, 0.000000, 0.656513, 0.823073, 0.000000, 1.000000, 0.000000, 0.801220, 0.908948, 0.908948, 0.661691, 0.940629, 0.107869, 0.917857, 0.903436, 0.641670, 0.084460, 0.255787, 0.000372, 0.164588, 0.000000, 0.163459, 0.079436, 0.003784, 0.043478, 0.714286, 0.391667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.085106, 0.500000, 1.000000, 1.000000, 0.152174, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.085106, 0.500000, 1.000000, 1.000000, 0.152174, 0.039923, 0.045113, 0.192308, 0.214286, 0.040615, 0.790131, 0.761814, 0.644651, 1.000000, 0.867148, 0.653415, 0.909182, 0.268578, 0.000000, 0.777002, 0.462662, 0.515764, 0.399599, 0.000000, 0.681983, 0.572194, 0.693424, 0.268584, 0.000000, 0.716424, 0.867197, 0.867197, 0.667936, 0.871246, 0.125559, 0.888339, 0.858857, 0.607226, 0.083073, 0.278061, 0.000523, 0.306958, 0.000000, 0.066483, 0.021290, 0.010270, 0.113043, 0.428571, 0.258333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.063830, 0.250000, 0.000000, 0.000000, 0.065217, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.063830, 0.250000, 0.000000, 0.000000, 0.065217, 0.198460, 0.037594, 0.423077, 0.357143, 0.199744, 0.339823, 0.530531, 0.000000, 0.000000, 0.144185, 0.209739, 0.550860, 0.000000, 0.000000, 0.276197, 0.236042, 0.011286, 0.000000, 0.000000, 0.326874, 0.030195, 0.550875, 0.000000, 0.000000, 0.106900, 0.144239, 0.144239, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000119, 0.189423, 0.000000, 0.000000, 0.000000, 0.000541, 0.030435, 0.714286, 0.291667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.085106, 0.000000, 0.000000, 0.000000, 0.065217, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.085106, 0.000000, 0.000000, 0.000000, 0.065217, 0.204236, 0.135338, 0.115385, 0.142857, 0.205766, 0.405905, 0.000000, 0.000000, 0.000000, 0.134083, 0.285711, 0.000000, 0.000000, 0.000000, 0.269866, 0.323167, 0.000000, 0.000000, 0.000000, 0.322731, 0.105461, 0.000000, 0.000000, 0.000000, 0.098911, 0.134134, 0.134134, 0.246915, 0.449593, 0.047784, 0.357869, 0.350128, 0.132440, 0.046469, 0.369486, 0.045483, 0.517831, 0.025253, 0.063648, 0.159978, 0.325405, 0.882609, 0.142857, 0.141667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.063830, 0.250000, 0.000000, 0.000000, 0.065217, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.063830, 0.250000, 0.000000, 0.000000, 0.065217, 0.012323, 0.007519, 0.192308, 0.357143, 0.012684, 0.882456, 1.000000, 0.000000, 0.000000, 0.856357, 0.824380, 1.000000, 0.000000, 0.000000, 0.829921, 0.402417, 0.012755, 0.000000, 0.000000, 0.493326, 0.810472, 1.000000, 0.000000, 0.000000, 0.811174, 0.856369, 0.856369, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000016, 0.375949, 0.000000, 0.000000, 0.000000, 0.000541, 0.043478, 0.285714, 0.458333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.127660, 0.750000, 1.000000, 0.000000, 0.195652, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.127660, 0.750000, 1.000000, 0.000000, 0.195652, 0.023492, 0.127820, 0.230769, 0.500000, 0.026265, 0.952515, 0.537829, 0.576379, 0.000000, 0.975402, 0.878281, 0.777763, 0.123045, 0.000000, 0.915415, 0.609206, 0.808310, 0.200000, 0.000000, 0.768369, 0.837747, 0.515948, 0.123048, 0.000000, 0.887264, 0.975422, 0.975422, 1.000000, 0.946915, 0.555104, 1.000000, 0.979894, 0.946889, 0.211633, 0.288397, 0.001534, 0.219824, 0.002104, 0.151525, 0.012991, 0.061622, 0.308696, 0.571429, 0.358333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
